   141   -1  0  0  2  0   0 -1  1  0  0  0  0  0   0       0.1006961   0.000000   0.000000  -179.982936031212    32.067694237651    89.549253805595
   142    1  0  0  0  0   0 -3  3  0  0  0  0  0   0       0.0994170   0.000000   0.000000    -0.131448399117    18.260001985835   -86.328570784922
   143   -3  0  0  1  0   0  0  0  0  0  0  0  0   0       0.0993790   0.000000   0.000050  -179.999332886576   -30.290757085597   -88.927083232884
   144    0 -2  2 -4  3   0  0  0  0  0  0  0  0   0       0.0959135   0.012898   0.000812   152.131854875356  -113.967058424549   -40.297507224467
   145   -6  0  2  3  0   0  1  0  1  2  0  0  0   0       0.0184024   0.030637   0.007660  -165.288213431293  -178.435179423098  -178.435179423098
   146   -1 -2  4 -2  3   0  0  0  0  0  0  0  0   0       0.0875082   0.011665   0.000761   -35.189826170947    67.978202383211   143.744041261908
   147    1  0 -2  3  0   0  0 -9  0-15  0  0  0   0       0.0252609   0.028637   0.005522   129.026296523873    91.004421523250    56.006274536547
   148    0  0  0  6  0   0  0  0  0  0  0  0  0   0       0.0858657   0.000000   0.000118   179.999818308027   153.181129409926    89.258984283855
   149   -2  0 -2  4  0   0  0  0  0  0  0  0  0   0       0.0798204   0.000000   0.000000   179.996555251855   105.115478374897    -6.378658569352
   150   -1  0  0  2  0   0  4 -4  0  0  0  0  0   0       0.0795311   0.000000   0.000000     0.014972947845    91.191161787306   -83.622503725904
   151    1  0  0  0  0   0  0 -2  0  3  0  0  0   0       0.0773110   0.004322   0.000245   169.815980979991   120.630003947333    63.143434702433
   152    3  0  0  0  0   0-20  6  0  0  0  0  0   0       0.0709527   0.015675   0.000000    74.038852009444   136.655249411333    43.204889792729
   153   -1  0  0  2  0   0  6 -8  0  0  0  0  0   0       0.0706027   0.005109   0.001180   -12.551727368812  -178.602482140783  -179.010490261008
   154    1  0  0  0  0   0-20  6  0  0  0  0  0   0       0.0590982   0.022286   0.007747  -103.262122318745    49.630094462359    94.347049196934
   155    1  0  0  0  0   0 10 -3  0  0  0  0  0   0       0.0377272   0.022938   0.004711   -18.841564316727    34.121037245594    79.094265083430
   156   -1  0 -2  3  0   0  0 -9  0-15  0  0  0   0       0.0344729   0.022285   0.004508   140.348524921704    87.430856569256    56.499270128561
   157   -2 -1  0  6  0   0  0  0  0  0  0  0  0   0       0.0667823   0.001679   0.000087   179.998815286590     0.510407234614    50.467615845544
   158    1  0  0  3  0   0  0  0  0  0  0  0  0   0       0.0654471   0.000000   0.000061   179.999284071547     9.701164572640    88.219795840151
   159   -1  0 -2  4  0   0 -9 -7  0  0  0  0  0   0       0.0396396   0.020673   0.000000  -137.779459109927  -154.290957505529  -154.290957505529
   160    0  0 -2  3  0   0 -8 16  0  0  0  0  0   0       0.0030497   0.020549   0.005138   127.122302146896   164.820138834924   164.820138834924
   161   -2  0  0  2  0   0  0  2  0 -2  0  0  0   0       0.0610923   0.000000   0.000000  -179.892965282407   -86.177811887619   -96.490561134034
   162   -1  0  0  2  0   0  0 -2  0  2  0  0  0   0       0.0608561   0.000000   0.000000   179.131870242180     9.763130352877    76.689264196140
   163    1  0 -2  1  0   0  0  0  0  0  0  0  0   0       0.0605480   0.000000   0.000000     0.000372389538  -143.438235591641  -143.438235591641
   164    0  0  0  1  0   0  3 -4  0  0  0  0  0   0       0.0605430   0.005369   0.000345    89.636614606292  -159.882989082699   -71.367280316485
   165    2  1  0  1  0   0  0  0  0  0  0  0  0   0       0.0590442   0.001491   0.000068   179.995360863897     0.574584400672    44.228521193607
   166    1  0  0  0  0   0  0  1 -2  0  0  0  0   0       0.0590222   0.004657   0.000192   133.488994662745  -129.410102463406   -45.524983548625
   167    5  0  0  0  0   0  0  0  0  0  0  0  0   0       0.0588787   0.000000   0.000072   179.997590229914    89.050239786608    89.107345630886
   168    1  0  0  0  0   0  0 -1  2  0  0  0  0   0       0.0585869   0.004607   0.000177    46.651385649780   -50.034106508388  -126.980293130960
